"time","Graph 0","Graph 1","Graph 2",
2024-05-18T08:05:57.588Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:57.685Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:57.772Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:57.848Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:57.934Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:58.020Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:58.114Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:58.195Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:58.279Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:58.375Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:58.461Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:58.542Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:58.627Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:58.724Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:58.805Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:58.892Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:58.972Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:59.056Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:59.157Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:59.230Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:59.330Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:59.427Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:59.489Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:59.575Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:59.671Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:59.749Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:59.833Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:59.919Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:00.005Z,31.000000,-0.020000,0.000000,
2024-05-18T08:05:00.103Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:00.181Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:00.280Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:00.364Z,31.000000,0.010000,0.000000,
2024-05-18T08:05:00.439Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:00.524Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:00.622Z,31.000000,0.010000,0.000000,
2024-05-18T08:05:00.697Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:00.782Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:00.878Z,31.000000,0.010000,0.000000,
2024-05-18T08:05:00.958Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.043Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.139Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.229Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.315Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.387Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.483Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.567Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.649Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.732Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:01.830Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:01.907Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:01.992Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:02.094Z,31.000000,0.010000,0.000000,
2024-05-18T08:05:02.183Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:02.272Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:02.361Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:02.440Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:02.510Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:02.596Z,31.000000,0.000000,0.000000,
2024-05-18T08:05:02.693Z,31.000000,-0.010000,0.000000,
2024-05-18T08:05:02.769Z,32.000000,0.000000,1.000000,
2024-05-18T08:05:02.855Z,32.000000,0.000000,1.000000,
2024-05-18T08:05:02.944Z,32.000000,1.720000,1.000000,
2024-05-18T08:05:03.034Z,32.000000,18.990000,1.000000,
2024-05-18T08:05:03.115Z,32.000000,44.200000,1.000000,
2024-05-18T08:05:03.210Z,32.000000,58.110000,1.000000,
2024-05-18T08:05:03.289Z,32.000000,63.910000,1.000000,
2024-05-18T08:05:03.385Z,32.000000,67.540000,1.000000,
2024-05-18T08:05:03.460Z,32.000000,70.410000,1.000000,
2024-05-18T08:05:03.546Z,32.000000,72.140000,1.000000,
2024-05-18T08:05:03.633Z,32.000000,73.520000,1.000000,
2024-05-18T08:05:03.718Z,32.000000,76.000000,1.000000,
2024-05-18T08:05:03.813Z,32.000000,77.850000,0.000000,
2024-05-18T08:05:03.894Z,32.000000,78.510000,0.000000,
2024-05-18T08:05:03.978Z,32.000000,70.310000,0.000000,
2024-05-18T08:05:04.064Z,32.000000,29.260000,0.000000,
2024-05-18T08:05:04.162Z,32.000000,2.180000,0.000000,
2024-05-18T08:05:04.237Z,32.000000,0.020000,0.000000,
2024-05-18T08:05:04.333Z,32.000000,-0.010000,0.000000,
2024-05-18T08:05:04.410Z,32.000000,-0.010000,0.000000,
2024-05-18T08:05:04.495Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:04.583Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:04.679Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:04.764Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:04.841Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:04.928Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.014Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.099Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.196Z,32.000000,-0.010000,0.000000,
2024-05-18T08:05:05.282Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.361Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.445Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.532Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.618Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.704Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.791Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.886Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:05.974Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.051Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.138Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.237Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.310Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.398Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.482Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.569Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.656Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.750Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.841Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:06.928Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.020Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.086Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.184Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.262Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.348Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.432Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.517Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.604Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.701Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.781Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.866Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:07.953Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.039Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.126Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.220Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.296Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.382Z,32.000000,0.010000,0.000000,
2024-05-18T08:05:08.470Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.555Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.641Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.728Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.823Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.913Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:08.988Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.082Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.158Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.244Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.331Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.416Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.512Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.604Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.691Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.765Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.848Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:09.935Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:10.031Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:10.109Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:10.202Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:10.292Z,32.000000,0.000000,0.000000,
2024-05-18T08:05:10.369Z,33.000000,0.000000,1.000000,
2024-05-18T08:05:10.463Z,33.000000,0.000000,1.000000,
2024-05-18T08:05:10.539Z,33.000000,1.730000,1.000000,
2024-05-18T08:05:10.636Z,33.000000,18.960000,1.000000,
2024-05-18T08:05:10.716Z,33.000000,44.120000,1.000000,
2024-05-18T08:05:10.799Z,33.000000,58.030000,1.000000,
2024-05-18T08:05:10.894Z,33.000000,63.830000,1.000000,
2024-05-18T08:05:10.974Z,33.000000,67.430000,1.000000,
2024-05-18T08:05:11.058Z,33.000000,70.280000,1.000000,
2024-05-18T08:05:11.156Z,33.000000,72.010000,1.000000,
2024-05-18T08:05:11.232Z,33.000000,73.350000,1.000000,
2024-05-18T08:05:11.319Z,33.000000,75.770000,1.000000,
2024-05-18T08:05:11.405Z,33.000000,77.670000,0.000000,
2024-05-18T08:05:11.500Z,33.000000,78.350000,0.000000,
2024-05-18T08:05:11.583Z,33.000000,70.170000,0.000000,
2024-05-18T08:05:11.669Z,33.000000,29.200000,0.000000,
2024-05-18T08:05:11.748Z,33.000000,2.170000,0.000000,
2024-05-18T08:05:11.846Z,33.000000,0.020000,0.000000,
2024-05-18T08:05:11.922Z,33.000000,-0.010000,0.000000,
2024-05-18T08:05:12.008Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.106Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.179Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.278Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.352Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.439Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.541Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.612Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.697Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.784Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.872Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:12.972Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.054Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.131Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.226Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.314Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.399Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.476Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.562Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.647Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.734Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.830Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:13.909Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.002Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.084Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.170Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.255Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.342Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.428Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.514Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.599Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.695Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.782Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.857Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:14.943Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.030Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.123Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.205Z,33.000000,0.010000,0.000000,
2024-05-18T08:05:15.298Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.384Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.461Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.548Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.634Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.729Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.815Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.902Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:15.982Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.066Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.163Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.237Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.325Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.416Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.499Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.586Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.672Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.770Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.844Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:16.930Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.016Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.102Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.190Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.277Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.363Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.446Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.534Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.630Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.710Z,33.000000,0.000000,0.000000,
2024-05-18T08:05:17.795Z,33.000000,0.010000,0.000000,
2024-05-18T08:05:17.882Z,33.000000,0.010000,0.000000,
2024-05-18T08:05:17.975Z,34.000000,0.000000,1.000000,
2024-05-18T08:05:18.053Z,34.000000,0.000000,1.000000,
2024-05-18T08:05:18.138Z,34.000000,1.720000,1.000000,
2024-05-18T08:05:18.235Z,34.000000,18.930000,1.000000,
2024-05-18T08:05:18.321Z,34.000000,44.060000,1.000000,
2024-05-18T08:05:18.397Z,34.000000,58.000000,1.000000,
2024-05-18T08:05:18.483Z,34.000000,63.800000,1.000000,
2024-05-18T08:05:18.570Z,34.000000,67.320000,1.000000,
2024-05-18T08:05:18.666Z,34.000000,70.140000,1.000000,
2024-05-18T08:05:18.752Z,34.000000,71.870000,1.000000,
2024-05-18T08:05:18.831Z,34.000000,73.170000,1.000000,
2024-05-18T08:05:18.915Z,34.000000,75.560000,1.000000,
2024-05-18T08:05:18.998Z,34.000000,77.500000,0.000000,
2024-05-18T08:05:19.088Z,34.000000,78.190000,0.000000,
2024-05-18T08:05:19.174Z,34.000000,70.010000,0.000000,
2024-05-18T08:05:19.270Z,34.000000,29.090000,0.000000,
2024-05-18T08:05:19.356Z,34.000000,2.150000,0.000000,
2024-05-18T08:05:19.441Z,34.000000,0.020000,0.000000,
2024-05-18T08:05:19.529Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:19.607Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:19.692Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:19.779Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:19.865Z,34.000000,-0.010000,0.000000,
2024-05-18T08:05:19.952Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:20.037Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:20.124Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:20.221Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:20.310Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:20.384Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:20.479Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:20.557Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:20.655Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:20.727Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:20.814Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:20.911Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:20.986Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:21.087Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:21.171Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:21.246Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:21.333Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:21.419Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:21.513Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:21.593Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:21.677Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:21.771Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:21.862Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:21.937Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.023Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.110Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.195Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:22.292Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.381Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.457Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.557Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.628Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:22.714Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:22.800Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.887Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:22.972Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.059Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.157Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:23.242Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:23.318Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.405Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.501Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.580Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.666Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.750Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.848Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:23.922Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:24.009Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.095Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:24.181Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.268Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.364Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.444Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.527Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:24.624Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.712Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.785Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.883Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:24.960Z,34.000000,0.010000,0.000000,
2024-05-18T08:05:25.045Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:25.142Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:25.231Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:25.306Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:25.402Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:25.477Z,34.000000,0.000000,0.000000,
2024-05-18T08:05:25.564Z,35.000000,0.010000,1.000000,
2024-05-18T08:05:25.649Z,35.000000,0.000000,1.000000,
2024-05-18T08:05:25.736Z,35.000000,1.720000,1.000000,
2024-05-18T08:05:25.831Z,35.000000,18.910000,1.000000,
2024-05-18T08:05:25.912Z,35.000000,43.960000,1.000000,
2024-05-18T08:05:25.992Z,35.000000,57.890000,1.000000,
2024-05-18T08:05:26.090Z,35.000000,63.700000,1.000000,
2024-05-18T08:05:26.169Z,35.000000,67.210000,1.000000,
2024-05-18T08:05:26.255Z,35.000000,70.010000,1.000000,
2024-05-18T08:05:26.355Z,35.000000,71.740000,1.000000,
2024-05-18T08:05:26.438Z,35.000000,73.020000,1.000000,
2024-05-18T08:05:26.513Z,35.000000,75.380000,1.000000,
2024-05-18T08:05:26.599Z,35.000000,77.350000,0.000000,
2024-05-18T08:05:26.695Z,35.000000,78.060000,0.000000,
2024-05-18T08:05:26.771Z,35.000000,69.910000,0.000000,
2024-05-18T08:05:26.870Z,35.000000,29.070000,0.000000,
2024-05-18T08:05:26.945Z,35.000000,2.160000,0.000000,
2024-05-18T08:05:27.032Z,35.000000,0.030000,0.000000,
2024-05-18T08:05:27.117Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.211Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.291Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.387Z,35.000000,-0.010000,0.000000,
2024-05-18T08:05:27.466Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.553Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.638Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.730Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.812Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.901Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:27.992Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.069Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.163Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.239Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.326Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.412Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:28.499Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:28.593Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.683Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.761Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.854Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:28.931Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:29.016Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:29.104Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:29.201Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:29.285Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:29.366Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:29.448Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:29.535Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:29.621Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:29.707Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:29.805Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:29.884Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:29.974Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:30.055Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:30.150Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:30.239Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:30.310Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:30.408Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:30.487Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:30.574Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:30.660Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:30.747Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:30.840Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:30.928Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:31.014Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:31.090Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:31.177Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:31.264Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:31.350Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:31.437Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:31.532Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:31.618Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:31.704Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:31.779Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:31.876Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:31.953Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:32.048Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.135Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.220Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.299Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.393Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.469Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.556Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.654Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.729Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.815Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:32.901Z,35.000000,0.010000,0.000000,
2024-05-18T08:05:32.998Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:33.084Z,35.000000,0.000000,0.000000,
2024-05-18T08:05:33.171Z,36.000000,0.000000,1.000000,
2024-05-18T08:05:33.247Z,36.000000,0.000000,1.000000,
2024-05-18T08:05:33.334Z,36.000000,1.720000,1.000000,
2024-05-18T08:05:33.420Z,36.000000,18.900000,1.000000,
2024-05-18T08:05:33.514Z,36.000000,43.970000,1.000000,
2024-05-18T08:05:33.603Z,36.000000,57.900000,1.000000,
2024-05-18T08:05:33.694Z,36.000000,63.710000,1.000000,
2024-05-18T08:05:33.780Z,36.000000,67.200000,1.000000,
2024-05-18T08:05:33.851Z,36.000000,70.000000,1.000000,
2024-05-18T08:05:33.938Z,36.000000,71.710000,1.000000,
